Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6550,44,3,23477,489.21,0.000%,21.82308,9.87,222.26,463.0
TOTAL,6550,44,3,23477,489.21,0.000%,21.82308,9.87,222.26,463.0
