Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12332,23,3,26289,354.17,0.000%,40.38578,18.26,44.72,463.0
TOTAL,12332,23,3,26289,354.17,0.000%,40.38578,18.26,44.72,463.0
