Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,1460,207,4,20814,1479.45,0.000%,4.80208,2.17,5.32,463.0
TOTAL,1460,207,4,20814,1479.45,0.000%,4.80208,2.17,5.32,463.0
