Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8483,33,4,3565,134.05,0.000%,28.27525,12.78,287.78,463.0
TOTAL,8483,33,4,3565,134.05,0.000%,28.27525,12.78,287.78,463.0
