Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3769,21,4,36663,598.36,0.000%,46.66625,20.05,21.83,440.0
TOTAL,3769,21,4,36663,598.36,0.000%,46.66625,20.05,21.83,440.0
