Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5470,57,3,38588,852.73,0.000%,16.87834,7.63,18.69,463.0
TOTAL,5470,57,3,38588,852.73,0.000%,16.87834,7.63,18.69,463.0
