Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,18486,15,4,42178,310.71,0.005%,54.91652,24.84,302.24,463.1
TOTAL,18486,15,4,42178,310.71,0.005%,54.91652,24.84,302.24,463.1
