Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1059,59,4,5103,183.10,0.000%,16.58835,7.13,8.18,440.0
TOTAL,1059,59,4,5103,183.10,0.000%,16.58835,7.13,8.18,440.0
