Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9461,32,3,27970,451.22,0.000%,29.41643,13.30,13.62,463.0
TOTAL,9461,32,3,27970,451.22,0.000%,29.41643,13.30,13.62,463.0
