Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6582,149,4,120004,2601.97,0.030%,6.65950,2.86,3.13,440.5
TOTAL,6582,149,4,120004,2601.97,0.030%,6.65950,2.86,3.13,440.5
