Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5281,55,3,64020,1067.25,0.000%,17.60028,7.96,19.49,463.0
TOTAL,5281,55,3,64020,1067.25,0.000%,17.60028,7.96,19.49,463.0
