Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5537,53,3,33390,716.69,0.000%,18.45501,8.34,20.56,463.0
TOTAL,5537,53,3,33390,716.69,0.000%,18.45501,8.34,20.56,463.0
