Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4246,68,3,50502,1167.49,0.000%,14.15239,6.40,144.04,463.0
TOTAL,4246,68,3,50502,1167.49,0.000%,14.15239,6.40,144.04,463.0
