Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7190,39,3,35562,562.67,0.000%,23.93356,10.82,243.59,463.0
TOTAL,7190,39,3,35562,562.67,0.000%,23.93356,10.82,243.59,463.0
