Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2046,143,4,22916,998.62,0.000%,6.81730,3.08,69.38,463.0
TOTAL,2046,143,4,22916,998.62,0.000%,6.81730,3.08,69.38,463.0
