Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5053,66,3,51351,1084.95,0.000%,14.44837,6.53,147.05,463.0
TOTAL,5053,66,3,51351,1084.95,0.000%,14.44837,6.53,147.05,463.0
