Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8061,42,3,75662,1000.23,0.000%,22.27768,10.07,226.74,463.0
TOTAL,8061,42,3,75662,1000.23,0.000%,22.27768,10.07,226.74,463.0
