Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4337,73,3,72564,1346.12,0.000%,13.29744,6.01,6.16,463.0
TOTAL,4337,73,3,72564,1346.12,0.000%,13.29744,6.01,6.16,463.0
