Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6009,49,3,51098,799.90,0.000%,20.02486,9.05,22.31,463.0
TOTAL,6009,49,3,51098,799.90,0.000%,20.02486,9.05,22.31,463.0
