Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2864,103,3,11000,694.43,0.000%,9.49867,4.29,10.52,463.0
TOTAL,2864,103,3,11000,694.43,0.000%,9.49867,4.29,10.52,463.0
