Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,16202,17,3,24352,250.17,0.000%,53.80579,24.33,59.59,463.0
TOTAL,16202,17,3,24352,250.17,0.000%,53.80579,24.33,59.59,463.0
