Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8129,47,3,107144,1203.37,0.000%,20.22517,9.14,205.85,463.0
TOTAL,8129,47,3,107144,1203.37,0.000%,20.22517,9.14,205.85,463.0
