Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2622,32,3,34691,714.96,0.000%,31.01087,13.32,14.38,440.0
TOTAL,2622,32,3,34691,714.96,0.000%,31.01087,13.32,14.38,440.0
