Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8982,32,3,16796,371.73,0.000%,29.90292,13.52,33.32,463.0
TOTAL,8982,32,3,16796,371.73,0.000%,29.90292,13.52,33.32,463.0
