Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4409,66,5,15165,627.74,0.000%,14.67246,6.30,81.46,440.0
TOTAL,4409,66,5,15165,627.74,0.000%,14.67246,6.30,81.46,440.0
