Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6085,56,3,53227,1005.34,0.000%,17.23401,7.79,19.09,463.0
TOTAL,6085,56,3,53227,1005.34,0.000%,17.23401,7.79,19.09,463.0
