Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4073,30,4,20144,426.15,0.000%,32.69254,14.05,15.29,440.0
TOTAL,4073,30,4,20144,426.15,0.000%,32.69254,14.05,15.29,440.0
