Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9017,66,3,120002,2239.46,0.033%,14.95724,6.44,7.17,440.6
TOTAL,9017,66,3,120002,2239.46,0.033%,14.95724,6.44,7.17,440.6
