Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5987,47,2,30788,659.49,0.000%,19.86061,8.98,9.23,463.0
TOTAL,5987,47,2,30788,659.49,0.000%,19.86061,8.98,9.23,463.0
