Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5414,56,3,29860,627.14,0.000%,17.17629,7.77,174.82,463.0
TOTAL,5414,56,3,29860,627.14,0.000%,17.17629,7.77,174.82,463.0
