Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,13267,21,3,15931,214.50,0.000%,44.22348,20.00,48.97,463.0
TOTAL,13267,21,3,15931,214.50,0.000%,44.22348,20.00,48.97,463.0
