Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,27192,10,3,2054,38.36,0.000%,90.64302,38.95,41.34,440.0
TOTAL,27192,10,3,2054,38.36,0.000%,90.64302,38.95,41.34,440.0
