Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5940,48,4,29934,594.30,0.000%,19.79967,8.95,201.65,463.0
TOTAL,5940,48,4,29934,594.30,0.000%,19.79967,8.95,201.65,463.0
