Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8920,33,3,39865,583.97,0.000%,28.47593,12.88,13.24,463.0
TOTAL,8920,33,3,39865,583.97,0.000%,28.47593,12.88,13.24,463.0
