Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9527,29,3,27074,342.57,0.000%,31.73614,14.35,14.75,463.0
TOTAL,9527,29,3,27074,342.57,0.000%,31.73614,14.35,14.75,463.0
