Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8993,36,3,71234,868.10,0.000%,26.62936,12.04,29.49,463.0
TOTAL,8993,36,3,71234,868.10,0.000%,26.62936,12.04,29.49,463.0
