Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3747,16,4,5710,162.02,0.027%,59.42808,25.57,28.31,440.6
TOTAL,3747,16,4,5710,162.02,0.027%,59.42808,25.57,28.31,440.6
