Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12144,23,3,20518,265.19,0.000%,40.47798,18.30,45.10,463.0
TOTAL,12144,23,3,20518,265.19,0.000%,40.47798,18.30,45.10,463.0
