Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4301,13,4,1266,48.61,0.000%,72.60787,31.20,33.96,440.0
TOTAL,4301,13,4,1266,48.61,0.000%,72.60787,31.20,33.96,440.0
