Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4362,65,10,64108,1104.68,0.000%,14.53850,6.57,6.76,463.0
TOTAL,4362,65,10,64108,1104.68,0.000%,14.53850,6.57,6.76,463.0
