Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1639,39,6,11596,475.99,0.000%,25.43333,10.93,11.97,440.0
TOTAL,1639,39,6,11596,475.99,0.000%,25.43333,10.93,11.97,440.0
