Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6334,48,4,23966,819.09,0.000%,20.00764,8.60,111.10,440.0
TOTAL,6334,48,4,23966,819.09,0.000%,20.00764,8.60,111.10,440.0
