Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10086,29,3,35666,484.95,0.000%,33.61126,15.20,37.45,463.0
TOTAL,10086,29,3,35666,484.95,0.000%,33.61126,15.20,37.45,463.0
