Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,15969,17,3,19508,203.48,0.000%,53.17665,24.04,541.22,463.0
TOTAL,15969,17,3,19508,203.48,0.000%,53.17665,24.04,541.22,463.0
