Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3870,85,18,91800,1750.09,0.000%,11.56163,5.23,12.88,463.0
TOTAL,3870,85,18,91800,1750.09,0.000%,11.56163,5.23,12.88,463.0
