Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8120,37,4,86051,988.81,0.000%,26.30684,11.30,12.54,440.0
TOTAL,8120,37,4,86051,988.81,0.000%,26.30684,11.30,12.54,440.0
