Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4535,85,3,104558,1879.56,0.000%,11.56885,5.23,12.81,463.0
TOTAL,4535,85,3,104558,1879.56,0.000%,11.56885,5.23,12.81,463.0
