Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9847,30,4,37740,471.13,0.000%,32.00653,14.47,35.66,463.0
TOTAL,9847,30,4,37740,471.13,0.000%,32.00653,14.47,35.66,463.0
