Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10512,85,4,120005,1886.07,0.010%,11.66705,5.01,5.41,440.2
TOTAL,10512,85,4,120005,1886.07,0.010%,11.66705,5.01,5.41,440.2
