Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,4673,61,3,34051,737.53,0.000%,15.57423,7.04,158.51,463.0
TOTAL,4673,61,3,34051,737.53,0.000%,15.57423,7.04,158.51,463.0
