Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6226,48,3,53130,1059.42,0.000%,19.84319,8.97,21.97,463.0
TOTAL,6226,48,3,53130,1059.42,0.000%,19.84319,8.97,21.97,463.0
