Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,23666,11,4,8331,111.03,0.000%,78.88903,33.90,35.98,440.0
TOTAL,23666,11,4,8331,111.03,0.000%,78.88903,33.90,35.98,440.0
