Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6927,44,4,29797,690.89,0.000%,21.98559,9.45,95.42,440.0
TOTAL,6927,44,4,29797,690.89,0.000%,21.98559,9.45,95.42,440.0
