Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5049,182,3,120016,4085.48,0.099%,5.47274,2.36,2.70,441.6
TOTAL,5049,182,3,120016,4085.48,0.099%,5.47274,2.36,2.70,441.6
