Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10345,58,3,120013,1824.01,0.029%,17.00457,7.32,8.38,440.5
TOTAL,10345,58,3,120013,1824.01,0.029%,17.00457,7.32,8.38,440.5
