Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,16462,17,3,22760,225.94,0.000%,54.09633,24.46,59.91,463.0
TOTAL,16462,17,3,22760,225.94,0.000%,54.09633,24.46,59.91,463.0
