Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3542,88,5,41573,1280.63,0.000%,10.74952,4.62,546.81,440.0
TOTAL,3542,88,5,41573,1280.63,0.000%,10.74952,4.62,546.81,440.0
