Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7729,43,4,57162,1070.48,0.000%,22.38998,10.12,228.03,463.0
TOTAL,7729,43,4,57162,1070.48,0.000%,22.38998,10.12,228.03,463.0
