Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2353,28,4,24693,533.44,0.000%,34.40662,14.78,17.10,440.0
TOTAL,2353,28,4,24693,533.44,0.000%,34.40662,14.78,17.10,440.0
