Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11650,24,3,26423,329.26,0.000%,38.83411,17.56,395.51,463.0
TOTAL,11650,24,3,26423,329.26,0.000%,38.83411,17.56,395.51,463.0
