Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5647,51,4,39786,749.97,0.000%,18.82176,8.51,191.69,463.0
TOTAL,5647,51,4,39786,749.97,0.000%,18.82176,8.51,191.69,463.0
