Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5510,22,3,15555,313.49,0.000%,44.24743,19.01,21.82,440.0
TOTAL,5510,22,3,15555,313.49,0.000%,44.24743,19.01,21.82,440.0
