Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,2890,105,3,52471,1458.75,0.000%,9.35972,4.23,10.37,463.0
TOTAL,2890,105,3,52471,1458.75,0.000%,9.35972,4.23,10.37,463.0
