Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,11823,24,3,28418,343.75,0.000%,39.40790,17.82,43.64,463.0
TOTAL,11823,24,3,28418,343.75,0.000%,39.40790,17.82,43.64,463.0
